seed,opponent,seat,step,day,hour,available_workers,opening_cash,closing_cash,actions:WEST,NW:empty,shed:WHEAT,shed:CARROT,shed:TOMATO,shed:STRAWBERRY,shed:MELON,shed:EGG,shed:MILK,shed:WOOL,shed:FERTILIZER,shed:GOOSE,shed:COW,shed:SHEEP,actions:BUILD_PASTURE,actions:NORTH,actions:EAST,NW:other:PASTURE,actions:PICKUP,actions:SOUTH,actions:PLANT,carried:COW,actions:PLACE,actions:WATER,NW:crop:WHEAT,NW:yield_present:WHEAT,NW:yield_units:WHEAT,NW:unwatered,NW:animal:COW,NW:unfed,NW:crop:MELON,NW:yield_present:MELON,NW:yield_units:MELON,carried:WHEAT,actions:CARE,actions:FEED,actions:PASS,actions:COLLECT_FERTILIZER,carried:FERTILIZER,NW:mature:WHEAT,NW:mature_units:WHEAT,NW:crop:TOMATO,actions:HARVEST,NE:empty,NE:crop:CARROT,NE:yield_present:CARROT,NE:yield_units:CARROT,NE:unwatered,NE:crop:TOMATO,NE:crop:WHEAT,NE:yield_present:WHEAT,NE:yield_units:WHEAT,NE:crop:STRAWBERRY,NE:mature:WHEAT,NE:mature_units:WHEAT,NE:mature:CARROT,NE:mature_units:CARROT,carried:MILK,carried:CARROT,NE:other:PASTURE,carried:SHEEP,NW:mature:MELON,NW:mature_units:MELON,carried:MELON,NW:crop:CARROT,NW:yield_present:CARROT,NW:yield_units:CARROT,actions:FERTILIZE,NW:animal:SHEEP,NW:yield_present:TOMATO,NW:yield_units:TOMATO,NW:mature:TOMATO,NW:mature_units:TOMATO,NE:animal:SHEEP,NE:unfed,NE:animal:COW,NW:mature:CARROT,NW:mature_units:CARROT,NW:crop:STRAWBERRY,carried:TOMATO,NE:yield_present:TOMATO,NE:yield_units:TOMATO,NE:mature:TOMATO,NE:mature_units:TOMATO,NE:crop:MELON,NE:yield_present:MELON,NE:yield_units:MELON,NW:other:WEED,actions:DIG,NE:yield_present:STRAWBERRY,NE:yield_units:STRAWBERRY,NE:mature:STRAWBERRY,NE:mature_units:STRAWBERRY,carried:STRAWBERRY,carried:WOOL,NE:other:WEED,NW:yield_present:STRAWBERRY,NW:yield_units:STRAWBERRY,NW:mature:STRAWBERRY,NW:mature_units:STRAWBERRY,NE:mature:MELON,NE:mature_units:MELON,actions:DROP
96401,cow_milk_engine,0,347,14,11,13,16933.0,16933.0,1,4,49,0,0,0,0,0,0,0,0,0,0,0,,1,5,,,1,3,,,,8,8,13,7,4,7,1,1,1,10,,1,,1,9,4,9,3,,3,,,,11,1,7,7,11,9,4,8,,,,,1,1,,,1,,,,,3,3,11,3,11,3,3,1,,,2,,1,1,1,1,,,,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,348,14,12,13,16933.0,16933.0,,2,49,0,0,0,0,0,0,0,0,0,0,0,,1,5,,,,1,,,3,10,10,15,9,4,7,1,1,1,9,1,,,1,10,4,9,3,1,2,,,,12,1,7,7,11,9,4,8,,,,,1,1,,,1,,,,,3,3,11,3,11,3,2,1,,,2,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,349,14,13,13,16933.0,16971.0,1,1,49,0,0,0,0,0,0,0,0,0,0,0,,2,2,,,,1,,1,1,11,11,16,8,4,7,1,1,1,9,3,,,1,11,4,9,3,,2,,,,11,1,7,7,11,9,4,8,,,2,,1,1,,,1,,,,1,3,3,11,3,11,3,2,1,,,2,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,350,14,14,13,16971.0,16971.0,,1,48,0,0,0,0,0,0,0,0,0,0,0,,6,1,,,2,1,,,3,11,11,16,7,4,7,1,1,1,9,,,,,11,4,9,3,,1,,,,12,1,8,8,12,9,4,8,,,2,,,,,,1,,,,,3,3,11,3,11,4,3,1,,,2,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,351,14,15,13,16971.0,16971.0,1,,48,0,0,0,0,0,0,0,0,0,0,0,,2,3,,1,2,1,,,2,12,12,18,7,4,7,1,1,1,9,1,,,,11,4,10,3,,1,,,,10,1,8,8,13,9,4,9,,,2,,,,,,1,,,,,3,3,11,3,11,4,3,1,,,2,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,352,14,16,13,16971.0,15983.0,1,,47,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,5,,,,4,12,12,18,5,4,7,1,1,1,10,,,,,11,4,10,3,,,,,,11,1,8,8,13,9,4,9,,,2,,,,,,1,,,,,3,3,11,3,11,4,3,1,,,2,,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,353,14,17,13,15983.0,16671.0,3,,73,0,0,0,0,0,0,0,0,0,0,0,,1,2,,,4,,,,1,12,12,19,4,4,7,1,1,1,10,,,,,11,4,11,3,2,,,,,8,1,8,8,15,9,4,11,,,2,,,,,,1,,,,,3,3,11,3,11,4,3,1,,,2,,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,354,14,18,13,16671.0,16671.0,5,,55,0,0,0,0,0,0,0,0,0,0,0,,2,2,,,2,,,,,12,12,19,4,4,7,1,1,1,10,1,,,,11,4,11,3,,,,,,7,1,8,8,16,9,4,12,,,4,,,,,,1,,,,1,3,2,7,2,7,4,3,1,,,2,4,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,355,14,19,13,16671.0,16671.0,7,,55,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,1,,,,,12,12,19,4,4,7,1,1,1,10,2,,,,10,4,11,3,1,,,,,7,1,8,8,16,9,4,12,,,4,,,,,,1,,,,,3,2,7,2,7,4,3,1,,,2,4,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,356,14,20,13,16671.0,16671.0,6,,55,0,0,0,0,0,0,0,0,0,0,0,,4,,,,1,,,,,12,12,19,4,4,7,1,1,1,10,,1,,1,10,4,11,3,,,,,,7,1,8,8,16,9,4,12,,,4,,,,,,1,,,,,3,1,4,1,4,4,3,1,,,2,7,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,357,14,21,13,16671.0,16823.0,2,,55,0,0,0,0,0,0,0,0,0,0,0,,5,2,,,1,,,,1,12,12,19,4,4,6,1,1,1,9,,1,,,11,4,11,3,1,,,,,7,1,8,8,16,9,4,12,,,4,,,,,,1,,,,,3,1,4,1,4,4,3,1,,,2,7,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,358,14,22,13,16823.0,16823.0,1,,51,0,0,0,0,0,0,0,0,0,0,0,,5,2,,,2,,,,,12,12,19,3,4,5,1,1,1,8,,2,1,,11,4,11,3,,,,,,7,1,8,8,16,9,4,12,,,4,,,,,,1,,,,,3,,,,,4,3,1,,,2,11,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,359,14,23,13,16823.0,16823.0,1,,51,0,0,0,0,0,0,0,0,0,0,0,,4,3,,,2,,,,2,12,12,19,3,4,3,1,1,1,6,,,1,,11,4,11,3,,,,,,7,1,8,8,16,9,4,12,,,4,,,,,,1,,,,,3,,,,,4,3,1,,,2,11,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,360,15,0,1,16823.0,16680.0,,,57,0,11,0,1,0,4,0,11,0,0,0,,,,,1,,,,,,12,12,19,18,4,7,1,1,1,,,,,,,8,15,3,,,,,,20,1,8,8,16,9,6,14,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,3,1,3,2,2,2,,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,361,15,1,11,16680.0,19205.0,,,54,0,11,0,1,0,4,0,11,0,0,0,,8,,,3,,,,,,12,12,19,15,4,7,1,1,1,3,,,,,,8,15,,,,,,,20,1,8,8,16,9,6,14,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,3,1,3,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,362,15,2,13,19205.0,18049.0,,,39,0,0,0,0,0,0,0,2,0,0,0,,11,2,,,,,,,,12,12,19,15,4,7,1,1,1,12,,,,,,8,15,,,,,,,20,1,8,8,16,9,6,14,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,3,1,3,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,363,15,3,13,18049.0,18673.0,,,69,0,0,0,0,0,0,0,2,0,0,0,,9,2,,,,,,,2,12,12,19,15,4,7,1,1,1,12,,,,,,8,15,,,,,,,20,1,8,8,16,9,6,14,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,3,1,3,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,364,15,4,13,18673.0,18673.0,1,,53,0,0,0,0,0,0,0,2,0,0,0,,8,1,,,,,,,1,12,12,20,14,4,7,1,1,1,12,,1,,1,,8,16,,,,,,,19,1,8,8,16,9,6,14,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,3,1,3,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,365,15,5,13,18673.0,18829.0,1,,53,0,0,0,0,0,0,0,2,0,0,0,,2,8,,,,,,,2,12,12,20,14,4,6,1,1,1,11,,,,,1,8,16,,,,,,,18,1,8,8,16,9,6,14,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,3,1,3,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,366,15,6,13,18829.0,18829.0,,,49,0,0,0,0,0,0,0,2,0,0,0,,2,6,,,1,,,,2,12,12,21,13,4,6,1,1,1,11,,1,,1,1,8,17,,,,,,,17,1,8,8,16,9,6,14,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,3,1,3,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,367,15,7,13,18829.0,18829.0,1,,49,0,0,0,0,0,0,0,2,0,0,0,,1,5,,,1,,,,1,12,12,21,13,4,5,1,1,1,10,1,1,,1,2,8,17,,1,,,,,15,1,8,8,17,9,6,15,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,3,1,3,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,368,15,8,13,18829.0,18829.0,2,,49,0,0,0,0,0,0,0,2,0,0,0,,,3,,,3,,,,1,12,12,21,13,4,5,1,1,1,9,1,,,3,3,8,17,,,,,,,14,1,8,8,17,9,6,15,,,,,,,,,,,,,,3,,,,,4,4,1,,,2,3,,,,,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,369,15,9,13,18829.0,18868.0,2,,49,0,0,0,0,0,0,0,2,0,0,0,,,2,,,2,,,,1,12,12,21,13,4,5,1,1,1,9,4,1,,,6,8,17,,,,,,,13,1,8,8,17,9,6,15,,,,,,,,,,,,,1,3,,,,,4,4,1,,,2,3,,,,,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,370,15,10,13,18868.0,18868.0,4,,48,0,0,0,0,0,0,0,2,0,0,0,,4,2,,,2,,,,,12,12,21,13,4,5,1,1,1,8,,1,,,5,8,17,,,,,,,12,1,8,8,18,9,6,16,,,,,,,,,,,,,,3,,,,,4,3,1,,,2,3,,,,,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,371,15,11,13,18868.0,18868.0,3,,48,0,0,0,0,0,0,0,2,0,0,0,,3,3,,,,,,,2,12,12,21,13,4,4,1,1,1,7,,,,2,5,8,17,,,,,,,12,1,8,8,18,9,6,16,,,,,,,,,,,,,,3,,,,,4,3,1,,,2,3,,,,,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,372,15,12,13,18868.0,18868.0,4,,48,0,0,0,0,0,0,0,2,0,0,0,,2,,,,,,,,2,12,12,21,13,4,4,1,1,1,7,2,1,,,7,8,17,,2,,,,,10,1,8,8,20,9,6,18,,,,,,,,,,,,,,3,,,,,4,3,1,,,2,3,,,,,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,373,15,13,13,18868.0,18848.0,5,,48,0,0,0,0,0,0,0,2,0,0,0,,1,1,,,3,,,,1,12,12,21,13,4,4,1,1,1,14,,,,,7,8,17,,2,2,,,,8,1,6,6,14,9,4,12,,,,,,,,,,,,,,3,,,,,4,2,1,,,2,3,,,,,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,374,15,14,13,18848.0,18828.0,3,,48,0,0,0,0,0,0,0,2,0,0,0,,3,1,,,1,,,,3,12,12,22,12,4,4,1,1,1,22,,,,,7,8,18,,1,4,,,,8,1,4,4,6,9,2,4,,,,,,,,,,,,,1,3,,,,,4,2,1,,,2,3,,,,,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,375,15,15,13,18828.0,18818.0,5,1,48,0,0,0,0,0,0,0,2,0,0,0,,2,,,,3,,,,1,11,11,20,10,4,4,1,1,1,26,,1,,1,6,7,16,,,4,,,,7,1,4,4,6,9,2,4,,,,,,,,,,,,,,3,,,,,4,2,1,,,2,3,,,,,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,376,15,16,13,18818.0,18818.0,6,1,48,0,0,0,0,0,0,0,2,0,0,0,,1,2,,,1,2,,,1,11,11,20,10,4,3,1,1,1,25,,,,,7,7,16,,,4,,,,6,1,4,4,6,9,2,4,,,,,,,,,,,,,,3,,,,,4,2,1,,,2,3,,,,,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,377,15,17,13,18818.0,18818.0,5,1,48,0,0,0,0,0,0,0,2,0,0,0,,1,1,,,1,1,,,2,11,11,21,9,4,3,1,1,1,25,,1,,,7,7,17,,1,2,,,,8,1,6,6,8,9,2,4,,,,,,,,,,,,,,3,,,,,4,2,1,,,2,3,,,,,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,378,15,18,13,18818.0,18808.0,7,2,48,0,0,0,0,0,0,0,2,0,0,0,,1,,,,1,,,,1,10,10,17,9,4,2,1,1,1,28,,2,,1,7,6,13,,,1,,,,7,1,7,7,9,9,2,4,,,,,,,,,,,,,,3,,,,,4,2,1,,,2,3,,,,,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,379,15,19,13,18808.0,18808.0,5,2,48,0,0,0,0,0,0,0,2,0,0,0,,,,,,3,,,,2,10,10,17,9,4,1,1,1,1,26,1,1,,1,8,6,13,,,1,,,,6,1,7,7,9,9,2,4,,,,,,,,,,,,,,3,,,,,4,1,1,,,2,3,,,,,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,380,15,20,13,18808.0,18808.0,5,2,48,0,0,0,0,0,0,0,2,0,0,0,,,,,,5,,,,,10,10,19,7,4,,1,1,1,25,1,1,,,9,6,15,,1,1,,,,6,1,7,7,9,9,2,4,,,,,,,,,,,,,,3,,,,,4,1,1,,,2,3,,,,,2,2,2,3,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,381,15,21,13,18808.0,18979.0,2,3,48,0,0,0,0,0,0,0,2,0,0,0,,1,1,,,5,,,,3,9,9,15,7,4,,1,1,1,28,,,,,9,5,11,,,1,,,,6,1,7,7,9,9,2,4,,,,,,,,,,,,,,3,,,,,4,,1,,,2,3,,,,,2,2,2,3,1,,,,,,,,,,,,,,
96401,cow_milk_engine,0,382,15,22,13,18979.0,18899.0,4,4,48,0,0,0,0,0,0,0,0,0,0,0,,1,2,,,6,,,,,9,9,15,5,4,,1,1,1,28,,,,,9,5,11,,,1,,,,5,1,7,7,9,9,2,4,,,,,,,,,,,,,,3,,,,,4,,1,,,2,3,,,,,2,2,2,2,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,383,15,23,13,18899.0,18899.0,2,4,48,0,0,0,0,0,0,0,0,0,0,0,,1,5,,,3,,,,1,9,9,15,5,4,,1,1,1,28,,,,1,9,5,11,,,1,,,,5,1,7,7,9,9,2,4,,,,,,,,,,,,,,3,,,,,4,,1,,,2,3,,,,,2,2,2,2,,,,,,,,,,,,,,,
96401,cow_milk_engine,0,384,16,0,1,18899.0,18756.0,,4,76,0,3,0,0,0,0,0,10,0,0,0,,1,,,,,,,,,9,9,15,12,4,7,1,1,1,,,,,,,9,15,,,1,,,,19,1,7,7,9,9,4,6,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,2,1,2,2,2,2,2,,2,4,2,4,,,,,,,,,,
96401,cow_milk_engine,0,385,16,1,11,18756.0,20524.0,,4,76,0,3,0,0,0,0,0,10,0,0,0,,11,,,,,,,,,9,9,15,12,4,7,1,1,1,,,,,,,9,15,,,1,,,,19,1,7,7,9,9,4,6,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,2,1,2,2,2,2,2,,2,4,2,4,,,,,,,,,,
96401,cow_milk_engine,0,386,16,2,13,20524.0,20524.0,3,4,48,0,0,0,0,0,0,0,2,0,0,0,,2,5,,3,,,,,,9,9,15,12,4,7,1,1,1,,,,,,,9,15,,,1,,,,19,1,7,7,9,9,4,6,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,2,1,2,2,2,2,2,,2,4,2,4,,,,,,,,,,
96401,cow_milk_engine,0,387,16,3,13,20524.0,18876.0,3,4,39,0,0,0,0,0,0,0,2,0,0,0,,3,4,,1,,,,,2,9,9,15,12,4,7,1,1,1,9,,,,,,9,15,,,1,,,,19,1,7,7,9,9,4,6,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,2,1,2,2,2,2,2,,2,4,2,4,,,,,,,,,,
96401,cow_milk_engine,0,388,16,4,13,18876.0,19863.0,3,4,78,0,0,0,0,0,0,0,2,0,0,0,,4,3,,,,,,,2,9,9,15,11,4,7,1,1,1,12,,,,1,,9,15,,,1,,,,18,1,7,7,9,9,4,6,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,2,1,2,2,2,2,2,,2,4,2,4,,,,,,,,,,
96401,cow_milk_engine,0,389,16,5,13,19863.0,20019.0,2,4,53,0,0,0,0,0,0,0,2,0,0,0,,4,4,,,,,,,2,9,9,15,10,4,7,1,1,1,12,1,,,,1,9,15,,,1,,,,17,1,7,7,9,9,4,6,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,2,1,2,2,2,2,2,,2,4,2,4,,,,,,,,,,
96401,cow_milk_engine,0,390,16,6,13,20019.0,20019.0,1,4,49,0,0,0,0,0,0,0,2,0,0,0,,3,3,,,,,,,5,9,9,16,9,4,7,1,1,1,12,,1,,,1,9,16,,,1,,,,16,1,7,7,9,9,4,6,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,2,1,2,2,2,2,2,,2,4,2,4,,,,,,,,,,
96401,cow_milk_engine,0,391,16,7,13,20019.0,20019.0,1,4,49,0,0,0,0,0,0,0,2,0,0,0,,5,1,,,,1,,,,9,9,18,7,4,7,1,1,1,11,1,,,3,1,9,18,,1,1,,,,13,1,7,7,10,9,4,7,,,,,,,,,,,,,,3,,,,,4,4,1,,,2,,1,2,1,2,2,2,2,2,,2,4,2,4,,,,,,,,,,
96401,cow_milk_engine,0,392,16,8,13,20019.0,20009.0,2,4,49,0,0,0,0,0,0,0,2,0,0,0,,3,2,,,,1,,,2,9,9,15,8,4,7,1,1,1,15,1,,,1,4,8,14,,1,1,,,,13,1,7,7,10,9,4,7,,,,,,,,,,,,,,3,,,,,4,4,1,,,2,,1,2,1,2,2,2,2,2,,2,4,2,4,,,,,,,,,,
96401,cow_milk_engine,0,393,16,9,13,20009.0,20048.0,3,3,49,0,0,0,0,0,0,0,2,0,0,0,,2,,,,,1,,,2,10,10,16,8,4,7,1,1,1,15,1,1,,2,5,8,14,,1,1,,,,12,1,7,7,10,9,4,7,,,1,,,,,,,,,,,3,,,,,4,4,1,,,2,,1,2,1,2,2,2,2,2,,2,4,2,4,,,,,,,,,,
96401,cow_milk_engine,0,394,16,10,13,20048.0,20048.0,4,3,48,0,0,0,0,0,0,0,2,0,0,0,,3,,,,,2,,,2,10,10,16,7,4,6,1,1,1,14,,1,,1,7,8,14,,,,,,,12,1,8,8,12,9,4,8,,,1,,,,,,,,,,,3,,,,,4,4,1,,,2,2,,,,,2,2,2,2,,2,4,2,4,,,,,,,,,,
96401,cow_milk_engine,0,395,16,11,13,20048.0,20048.0,1,1,48,0,0,0,0,0,0,0,2,0,0,0,,2,1,,,2,1,,,3,11,11,17,9,4,6,2,2,2,13,1,,,1,8,8,14,,1,,,,,10,1,8,8,12,9,4,8,,,1,,,,,,,,,,,3,,,,,4,3,1,,,2,2,,,,,2,2,2,2,,2,4,2,4,,,,,,,,,,
96401,cow_milk_engine,0,396,16,12,13,20048.0,20048.0,,,48,0,0,0,0,0,0,0,2,0,0,0,,4,1,,,1,,,,3,12,12,18,8,4,6,2,2,2,13,1,,,2,9,8,14,,1,,,,,9,1,8,8,13,9,4,9,,,1,,,,,,,,,,,3,,,,,4,3,1,,,2,2,,,,,2,2,2,2,,1,2,1,2,2,,,,,,,,,
96401,cow_milk_engine,0,397,16,13,13,20048.0,20048.0,3,,48,0,0,0,0,0,0,0,2,0,0,0,,1,1,,,3,,,,1,12,12,18,7,4,6,2,2,2,13,1,1,,,11,8,14,,2,,,,,7,1,8,8,14,9,4,10,,,1,,,,,,,,,,,3,,,,,4,3,1,,,2,2,,,,,2,2,2,2,,,,,,4,,,,,,,,,
96401,cow_milk_engine,0,398,16,14,13,20048.0,20048.0,2,,48,0,0,0,0,0,0,0,2,0,0,0,,4,2,,,3,,,,,12,12,19,6,4,6,2,2,2,12,1,,,,11,8,15,,,,,,,7,1,8,8,14,9,4,10,,,1,,,,,,,,,,1,3,,,,,4,2,1,,,2,2,,,,,2,2,2,2,,,,,,4,9,,,,,,,,
96401,cow_milk_engine,0,399,16,15,13,20048.0,20048.0,3,,48,0,0,0,0,0,0,0,2,0,0,0,,2,2,,,1,,,,5,12,12,19,6,4,6,2,2,2,12,,,,,10,8,15,,,,,,,7,1,8,8,14,9,4,10,,,1,,,,,,,,,,,3,,,,,4,2,1,,,2,2,,,,,2,2,2,2,,,,,,4,9,,,,,,,,
96401,cow_milk_engine,0,400,16,16,13,20048.0,20048.0,3,,48,0,0,0,0,0,0,0,2,0,0,0,,1,1,,,5,,,,1,12,12,22,3,4,6,2,2,2,12,,1,,1,10,8,18,,,,,,,5,1,8,8,14,9,4,10,,,1,,,,,,,,,,,3,,,,,4,2,1,,,2,2,,,,,2,2,2,2,,,,,,4,9,,,,,,,,
96401,cow_milk_engine,0,401,16,17,13,20048.0,20048.0,2,,48,0,0,0,0,0,0,0,2,0,0,0,,,,,,6,,,,,12,12,23,2,4,5,2,2,2,11,2,2,,,11,8,19,,1,,,,,5,1,8,8,14,9,4,10,,,1,,,,,,,,,,,3,,,,,4,2,1,,,2,2,,,,,2,2,2,2,,,,,,4,9,,,,,,,,
96401,cow_milk_engine,0,402,16,18,13,20048.0,20048.0,5,,48,0,0,0,0,0,0,0,2,0,0,0,,2,,,,6,,,,,12,12,23,2,4,3,2,2,2,9,,,,,11,8,19,,,,,,,5,1,8,8,14,9,4,10,,,3,,,,,,,,,,,3,,,,,4,2,1,,,2,2,,,,,2,2,2,2,,,,,,4,9,,,,,,,,
96401,cow_milk_engine,0,403,16,19,13,20048.0,20048.0,4,,48,0,0,0,0,0,0,0,2,0,0,0,,1,1,,,6,,,,,12,12,23,2,4,3,2,2,2,9,,1,,,11,8,19,,,,,,,5,1,8,8,14,9,4,10,,,3,,,,,,,,,,,3,,,,,4,2,1,,,2,2,,,,,2,2,2,2,,,,,,4,9,,,,,,,,
96401,cow_milk_engine,0,404,16,20,13,20048.0,20048.0,4,,48,0,0,0,0,0,0,0,2,0,0,0,,,2,,,5,,,,,12,12,23,2,4,3,2,2,2,8,1,1,,,11,8,19,,,,,,,5,1,8,8,14,9,4,10,,,3,,,,,,,,,,,3,,,,,4,1,1,,,2,2,,,,,2,2,2,2,,,,,,4,9,,,,,,,,
96401,cow_milk_engine,0,405,16,21,13,20048.0,20225.0,2,,48,0,0,0,0,0,0,0,2,0,0,0,,1,2,,,3,,,,2,12,12,23,2,4,2,2,2,2,7,,,2,,11,8,19,,,,,,,5,1,8,8,14,9,4,10,,,3,,,,,,,,,,,3,,,,,4,1,1,,,2,2,,,,,2,2,2,2,1,,,,,4,9,,,,,,,,
96401,cow_milk_engine,0,406,16,22,13,20225.0,20145.0,1,1,48,0,0,0,0,0,0,0,0,0,0,0,,,2,,,3,,,,2,12,12,24,1,4,2,2,2,2,7,,,5,,11,8,20,,,,,,,4,1,8,8,14,9,4,10,,,3,,,,,,,,,,,3,,,,,4,1,1,,,2,2,,,,,2,2,2,1,,,,,,4,9,,,,,,,,
96401,cow_milk_engine,0,407,16,23,13,20145.0,20145.0,,1,48,0,0,0,0,0,0,0,0,0,0,0,,,4,,,1,,,,1,12,12,24,,4,2,2,2,2,7,,,7,,11,8,20,,,,,,,3,1,8,8,14,9,4,10,,,3,,,,,,,,,,,3,,,,,4,1,1,,,2,2,,,,,2,2,2,1,,,,,,4,9,,,,,,,,
96401,cow_milk_engine,0,408,17,0,1,20145.0,20002.0,,1,55,0,2,4,0,0,3,9,11,0,0,0,,,,,1,,,,,,12,12,24,16,4,7,2,2,2,,,,,,,8,20,,,,,,,20,1,8,8,14,9,7,13,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,2,1,2,2,2,2,1,,1,2,1,2,,,,,,,,,,
96401,cow_milk_engine,0,409,17,1,11,20002.0,24485.0,,1,52,0,2,4,0,0,3,9,11,0,0,0,,6,1,,4,,,,,,12,12,24,16,4,7,2,2,2,3,,,,,,8,20,,,,,,,20,1,8,8,14,9,7,13,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,2,1,2,2,2,2,1,,1,2,1,2,,,,,,,,,,
96401,cow_milk_engine,0,410,17,2,13,24485.0,24125.0,1,1,39,0,0,0,0,0,0,0,1,0,0,0,,9,2,,,,,,,1,12,12,24,16,4,7,2,2,2,12,,,,,1,8,20,,,,,,,20,1,8,8,14,9,7,13,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,2,1,2,2,2,2,1,,1,2,1,2,,,,,,,,,,
96401,cow_milk_engine,0,411,17,3,13,24125.0,24125.0,2,1,48,0,0,0,0,0,0,0,1,0,0,0,,5,1,,,,,,,1,12,12,24,16,4,7,2,2,2,12,,2,,2,1,8,20,,,,,,,19,1,8,8,14,9,7,13,,,,,,,,,,,,,,3,,,,,4,5,1,,,2,,1,2,1,2,2,2,2,1,,1,2,1,2,,,,,,,,,,
96401,cow_milk_engine,0,412,17,4,13,24125.0,24125.0,,1,48,0,0,0,0,0,0,0,1,0,0,0,,6,4,,,,,,,,12,12,24,16,4,6,2,2,2,10,1,1,,1,3,8,20,,,,,,,18,1,8,8,14,9,7,13,,,,,,,,,,,,,,3,,,,,4,4,1,,,2,,1,2,1,2,2,2,2,1,,1,2,1,2,,,,,,,,,,
96401,cow_milk_engine,0,413,17,5,13,24125.0,24125.0,1,1,48,0,0,0,0,0,0,0,1,0,0,0,,4,2,,,,,,,2,12,12,24,16,4,5,2,2,2,9,2,,,1,4,8,20,,1,,,,,18,1,8,8,14,9,7,13,,,,,,,,,,,,,,3,,,,,4,4,1,,,2,,1,2,1,2,2,2,2,1,,1,2,1,2,,,,,,,,,,
96401,cow_milk_engine,0,414,17,6,13,24125.0,24125.0,1,1,48,0,0,0,0,0,0,0,1,0,0,0,,6,4,,,,,,,,12,12,25,15,4,5,2,2,2,9,,,,1,5,8,21,,1,,,,,17,1,8,8,14,9,7,13,,,,,,,,,,,,,,3,,,,,4,4,1,,,2,,1,2,1,2,2,2,2,1,,1,2,1,2,,5,,,,,,,,
